year,unit_code,Lea_Name,School_Name,State_Name,category_cd,Part_Targets,percent_met,targets_met,targets_assigned
2015,600693,Charlotte-Mecklenburg Schools,Olympic High - Renaissance School,State Of North Carolina,H,The ACT,0.625,5,8
2015,600693,Charlotte-Mecklenburg Schools,Olympic High - Renaissance School,State Of North Carolina,H,Total Targets,0.804,41,51
2015,600694,Charlotte-Mecklenburg Schools,Olympic High-Math Eng Tech Science,State Of North Carolina,H,ACT WorkKeys,1.0,2,2
2015,600694,Charlotte-Mecklenburg Schools,Olympic High-Math Eng Tech Science,State Of North Carolina,H,Current Year EOC,1.0,7,7
2015,600694,Charlotte-Mecklenburg Schools,Olympic High-Math Eng Tech Science,State Of North Carolina,H,Mathematics Grade 10,0.8,8,10
2015,600694,Charlotte-Mecklenburg Schools,Olympic High-Math Eng Tech Science,State Of North Carolina,H,Reading Grade 10,1.0,10,10
2015,600694,Charlotte-Mecklenburg Schools,Olympic High-Math Eng Tech Science,State Of North Carolina,H,Science Grade 11,0.8,8,10
2015,600694,Charlotte-Mecklenburg Schools,Olympic High-Math Eng Tech Science,State Of North Carolina,H,The ACT,1.0,10,10
2015,600694,Charlotte-Mecklenburg Schools,Olympic High-Math Eng Tech Science,State Of North Carolina,H,Total Targets,0.93,53,57
2015,600695,Charlotte-Mecklenburg Schools,Olympic TEAM High School,State Of North Carolina,H,Current Year EOC,1.0,4,4
2015,600695,Charlotte-Mecklenburg Schools,Olympic TEAM High School,State Of North Carolina,H,Mathematics Grade 10,0.0,0,1
2015,600695,Charlotte-Mecklenburg Schools,Olympic TEAM High School,State Of North Carolina,H,Reading Grade 10,0.0,0,1
2015,600695,Charlotte-Mecklenburg Schools,Olympic TEAM High School,State Of North Carolina,H,Total Targets,0.714,5,7
2015,600696,Charlotte-Mecklenburg Schools,Olympic High-Leadership and Development,State Of North Carolina,H,ACT WorkKeys,1.0,1,1
2015,600696,Charlotte-Mecklenburg Schools,Olympic High-Leadership and Development,State Of North Carolina,H,Current Year EOC,0.714,5,7
2015,600696,Charlotte-Mecklenburg Schools,Olympic High-Leadership and Development,State Of North Carolina,H,Mathematics Grade 10,0.125,1,8
2015,600696,Charlotte-Mecklenburg Schools,Olympic High-Leadership and Development,State Of North Carolina,H,Reading Grade 10,0.5,4,8
2015,600696,Charlotte-Mecklenburg Schools,Olympic High-Leadership and Development,State Of North Carolina,H,Science Grade 11,0.125,1,8
2015,600696,Charlotte-Mecklenburg Schools,Olympic High-Leadership and Development,State Of North Carolina,H,The ACT,0.0,0,8
2015,600696,Charlotte-Mecklenburg Schools,Olympic High-Leadership and Development,State Of North Carolina,H,Total Targets,0.417,20,48
2015,600697,Charlotte-Mecklenburg Schools,Olympic High - Biotech Health Pub Admin,State Of North Carolina,H,ACT WorkKeys,0.5,1,2
2015,600697,Charlotte-Mecklenburg Schools,Olympic High - Biotech Health Pub Admin,State Of North Carolina,H,Current Year EOC,1.0,6,6
2015,600697,Charlotte-Mecklenburg Schools,Olympic High - Biotech Health Pub Admin,State Of North Carolina,H,Mathematics Grade 10,0.5,3,6
2015,600697,Charlotte-Mecklenburg Schools,Olympic High - Biotech Health Pub Admin,State Of North Carolina,H,Reading Grade 10,0.833,5,6
2015,600697,Charlotte-Mecklenburg Schools,Olympic High - Biotech Health Pub Admin,State Of North Carolina,H,Science Grade 11,0.286,2,7
2015,600697,Charlotte-Mecklenburg Schools,Olympic High - Biotech Health Pub Admin,State Of North Carolina,H,The ACT,0.286,2,7
2015,600697,Charlotte-Mecklenburg Schools,Olympic High - Biotech Health Pub Admin,State Of North Carolina,H,Total Targets,0.625,25,40
2015,60A000,Charter and Non-District Affiliated Schools,Community Charter School,State Of North Carolina,E,Mathematics Grades 3 through 8,0.667,2,3
2015,60A000,Charter and Non-District Affiliated Schools,Community Charter School,State Of North Carolina,E,Reading Grades 3 through 8,0.667,2,3
2015,60A000,Charter and Non-District Affiliated Schools,Community Charter School,State Of North Carolina,E,Total Targets,0.714,5,7
2015,60B000,Charter and Non-District Affiliated Schools,Sugar Creek Charter,State Of North Carolina,I,Current Year EOC,1.0,3,3
2015,60B000,Charter and Non-District Affiliated Schools,Sugar Creek Charter,State Of North Carolina,I,Mathematics Grades 3 through 8,0.75,6,8
2015,60B000,Charter and Non-District Affiliated Schools,Sugar Creek Charter,State Of North Carolina,I,Reading Grades 3 through 8,0.625,5,8
2015,60B000,Charter and Non-District Affiliated Schools,Sugar Creek Charter,State Of North Carolina,I,Science Grades 5 and 8,0.833,5,6
2015,60B000,Charter and Non-District Affiliated Schools,Sugar Creek Charter,State Of North Carolina,I,Total Targets,0.769,20,26
2015,60C000,Charter and Non-District Affiliated Schools,Kennedy Charter,State Of North Carolina,A,Current Year EOC,1.0,3,3
2015,60C000,Charter and Non-District Affiliated Schools,Kennedy Charter,State Of North Carolina,A,Mathematics Grades 3 through 8,0.5,3,6
2015,60C000,Charter and Non-District Affiliated Schools,Kennedy Charter,State Of North Carolina,A,Reading Grades 3 through 8,0.5,3,6
2015,60C000,Charter and Non-District Affiliated Schools,Kennedy Charter,State Of North Carolina,A,Science Grades 5 and 8,0.5,3,6
2015,60C000,Charter and Non-District Affiliated Schools,Kennedy Charter,State Of North Carolina,A,Total Targets,0.571,12,21
2015,60D000,Charter and Non-District Affiliated Schools,Lake Norman Charter,State Of North Carolina,T,Current Year EOC,1.0,3,3
2015,60D000,Charter and Non-District Affiliated Schools,Lake Norman Charter,State Of North Carolina,T,Mathematics Grade 10,1.0,4,4
2015,60D000,Charter and Non-District Affiliated Schools,Lake Norman Charter,State Of North Carolina,T,Mathematics Grades 3 through 8,1.0,14,14
2015,60D000,Charter and Non-District Affiliated Schools,Lake Norman Charter,State Of North Carolina,T,Reading Grade 10,1.0,4,4
2015,60D000,Charter and Non-District Affiliated Schools,Lake Norman Charter,State Of North Carolina,T,Reading Grades 3 through 8,1.0,14,14
2015,60D000,Charter and Non-District Affiliated Schools,Lake Norman Charter,State Of North Carolina,T,Science Grade 11,1.0,4,4
2015,60D000,Charter and Non-District Affiliated Schools,Lake Norman Charter,State Of North Carolina,T,Science Grades 5 and 8,1.0,8,8
2015,60D000,Charter and Non-District Affiliated Schools,Lake Norman Charter,State Of North Carolina,T,The ACT,1.0,4,4
2015,60D000,Charter and Non-District Affiliated Schools,Lake Norman Charter,State Of North Carolina,T,Total Targets,1.0,59,59
2015,60F000,Charter and Non-District Affiliated Schools,Metrolina Reg Scholars Academy,State Of North Carolina,I,Current Year EOC,1.0,2,2
2015,60F000,Charter and Non-District Affiliated Schools,Metrolina Reg Scholars Academy,State Of North Carolina,I,Mathematics Grades 3 through 8,1.0,6,6
2015,60F000,Charter and Non-District Affiliated Schools,Metrolina Reg Scholars Academy,State Of North Carolina,I,Reading Grades 3 through 8,1.0,6,6
2015,60F000,Charter and Non-District Affiliated Schools,Metrolina Reg Scholars Academy,State Of North Carolina,I,Science Grades 5 and 8,1.0,4,4
2015,60F000,Charter and Non-District Affiliated Schools,Metrolina Reg Scholars Academy,State Of North Carolina,I,Total Targets,1.0,19,19
2015,60G000,Charter and Non-District Affiliated Schools,Queen's Grant Community School,State Of North Carolina,A,Current Year EOC,1.0,5,5
2015,60G000,Charter and Non-District Affiliated Schools,Queen's Grant Community School,State Of North Carolina,A,Mathematics Grade 10,0.667,4,6
2015,60G000,Charter and Non-District Affiliated Schools,Queen's Grant Community School,State Of North Carolina,A,Mathematics Grades 3 through 8,0.9,9,10
2015,60G000,Charter and Non-District Affiliated Schools,Queen's Grant Community School,State Of North Carolina,A,Reading Grade 10,0.667,4,6
2015,60G000,Charter and Non-District Affiliated Schools,Queen's Grant Community School,State Of North Carolina,A,Reading Grades 3 through 8,0.9,9,10
2015,60G000,Charter and Non-District Affiliated Schools,Queen's Grant Community School,State Of North Carolina,A,Science Grade 11,0.6,3,5
2015,60G000,Charter and Non-District Affiliated Schools,Queen's Grant Community School,State Of North Carolina,A,Science Grades 5 and 8,1.0,4,4
2015,60G000,Charter and Non-District Affiliated Schools,Queen's Grant Community School,State Of North Carolina,A,The ACT,0.8,4,5
2015,60G000,Charter and Non-District Affiliated Schools,Queen's Grant Community School,State Of North Carolina,A,Total Targets,0.842,48,57
2015,60H000,Charter and Non-District Affiliated Schools,Crossroads Charter High,State Of North Carolina,H,Current Year EOC,1.0,3,3
2015,60H000,Charter and Non-District Affiliated Schools,Crossroads Charter High,State Of North Carolina,H,Mathematics Grade 10,0.333,1,3
2015,60H000,Charter and Non-District Affiliated Schools,Crossroads Charter High,State Of North Carolina,H,Reading Grade 10,1.0,3,3
2015,60H000,Charter and Non-District Affiliated Schools,Crossroads Charter High,State Of North Carolina,H,Science Grade 11,0.0,0,5
2015,60H000,Charter and Non-District Affiliated Schools,Crossroads Charter High,State Of North Carolina,H,The ACT,0.0,0,5
2015,60H000,Charter and Non-District Affiliated Schools,Crossroads Charter High,State Of North Carolina,H,Total Targets,0.429,9,21
2015,60I000,Charter and Non-District Affiliated Schools,Community School of Davidson,State Of North Carolina,A,Current Year EOC,1.0,3,3
2015,60I000,Charter and Non-District Affiliated Schools,Community School of Davidson,State Of North Carolina,A,Mathematics Grade 10,1.0,4,4
2015,60I000,Charter and Non-District Affiliated Schools,Community School of Davidson,State Of North Carolina,A,Mathematics Grades 3 through 8,1.0,6,6
2015,60I000,Charter and Non-District Affiliated Schools,Community School of Davidson,State Of North Carolina,A,Reading Grade 10,1.0,4,4
2015,60I000,Charter and Non-District Affiliated Schools,Community School of Davidson,State Of North Carolina,A,Reading Grades 3 through 8,1.0,6,6
2015,60I000,Charter and Non-District Affiliated Schools,Community School of Davidson,State Of North Carolina,A,Science Grade 11,1.0,4,4
2015,60I000,Charter and Non-District Affiliated Schools,Community School of Davidson,State Of North Carolina,A,Science Grades 5 and 8,1.0,4,4
2015,60I000,Charter and Non-District Affiliated Schools,Community School of Davidson,State Of North Carolina,A,The ACT,1.0,4,4
2015,60I000,Charter and Non-District Affiliated Schools,Community School of Davidson,State Of North Carolina,A,Total Targets,1.0,39,39
2015,60J000,Charter and Non-District Affiliated Schools,Socrates Academy,State Of North Carolina,I,Current Year EOC,1.0,2,2
2015,60J000,Charter and Non-District Affiliated Schools,Socrates Academy,State Of North Carolina,I,Mathematics Grades 3 through 8,1.0,8,8
2015,60J000,Charter and Non-District Affiliated Schools,Socrates Academy,State Of North Carolina,I,Reading Grades 3 through 8,1.0,8,8
2015,60J000,Charter and Non-District Affiliated Schools,Socrates Academy,State Of North Carolina,I,Science Grades 5 and 8,1.0,6,6
2015,60J000,Charter and Non-District Affiliated Schools,Socrates Academy,State Of North Carolina,I,Total Targets,1.0,25,25
2015,60K000,Charter and Non-District Affiliated Schools,Charlotte Secondary,State Of North Carolina,T,Current Year EOC,1.0,4,4
2015,60K000,Charter and Non-District Affiliated Schools,Charlotte Secondary,State Of North Carolina,T,Mathematics Grade 10,0.667,2,3
2015,60K000,Charter and Non-District Affiliated Schools,Charlotte Secondary,State Of North Carolina,T,Mathematics Grades 3 through 8,0.583,7,12
2015,60K000,Charter and Non-District Affiliated Schools,Charlotte Secondary,State Of North Carolina,T,Reading Grade 10,0.667,2,3
2015,60K000,Charter and Non-District Affiliated Schools,Charlotte Secondary,State Of North Carolina,T,Reading Grades 3 through 8,0.75,9,12
2015,60K000,Charter and Non-District Affiliated Schools,Charlotte Secondary,State Of North Carolina,T,Science Grade 11,1.0,1,1
2015,60K000,Charter and Non-District Affiliated Schools,Charlotte Secondary,State Of North Carolina,T,Science Grades 5 and 8,1.0,6,6
2015,60K000,Charter and Non-District Affiliated Schools,Charlotte Secondary,State Of North Carolina,T,The ACT,0.5,1,2
2015,60K000,Charter and Non-District Affiliated Schools,Charlotte Secondary,State Of North Carolina,T,Total Targets,0.75,33,44
2015,60L000,Charter and Non-District Affiliated Schools,KIPP Charlotte,State Of North Carolina,M,Mathematics Grades 3 through 8,0.5,4,8
2015,60L000,Charter and Non-District Affiliated Schools,KIPP Charlotte,State Of North Carolina,M,Reading Grades 3 through 8,0.5,4,8
2015,60L000,Charter and Non-District Affiliated Schools,KIPP Charlotte,State Of North Carolina,M,Science Grades 5 and 8,1.0,4,4
2015,60L000,Charter and Non-District Affiliated Schools,KIPP Charlotte,State Of North Carolina,M,Total Targets,0.619,13,21
2015,60M000,Charter and Non-District Affiliated Schools,Corvian Community School,State Of North Carolina,E,Mathematics Grades 3 through 8,1.0,6,6
2015,60M000,Charter and Non-District Affiliated Schools,Corvian Community School,State Of North Carolina,E,Reading Grades 3 through 8,1.0,6,6
2015,60M000,Charter and Non-District Affiliated Schools,Corvian Community School,State Of North Carolina,E,Science Grades 5 and 8,1.0,4,4
2015,60M000,Charter and Non-District Affiliated Schools,Corvian Community School,State Of North Carolina,E,Total Targets,1.0,17,17
2015,60N000,Charter and Non-District Affiliated Schools,Aristotle Preparatory Academy,State Of North Carolina,E,Mathematics Grades 3 through 8,0.8,4,5
2015,60N000,Charter and Non-District Affiliated Schools,Aristotle Preparatory Academy,State Of North Carolina,E,Reading Grades 3 through 8,0.8,4,5
2015,60N000,Charter and Non-District Affiliated Schools,Aristotle Preparatory Academy,State Of North Carolina,E,Total Targets,0.818,9,11
2015,60P000,Charter and Non-District Affiliated Schools,Charlotte Choice Charter,State Of North Carolina,E,Mathematics Grades 3 through 8,0.5,3,6
2015,60P000,Charter and Non-District Affiliated Schools,Charlotte Choice Charter,State Of North Carolina,E,Reading Grades 3 through 8,0.5,3,6
2015,60P000,Charter and Non-District Affiliated Schools,Charlotte Choice Charter,State Of North Carolina,E,Total Targets,0.538,7,13
2015,60Q000,Charter and Non-District Affiliated Schools,Invest Collegiate Transform,State Of North Carolina,I,Mathematics Grades 3 through 8,0.5,3,6
2015,60Q000,Charter and Non-District Affiliated Schools,Invest Collegiate Transform,State Of North Carolina,I,Reading Grades 3 through 8,0.833,5,6
2015,60Q000,Charter and Non-District Affiliated Schools,Invest Collegiate Transform,State Of North Carolina,I,Science Grades 5 and 8,0.5,2,4
2015,60Q000,Charter and Non-District Affiliated Schools,Invest Collegiate Transform,State Of North Carolina,I,Total Targets,0.647,11,17
2015,60S000,Charter and Non-District Affiliated Schools,Bradford Preparatory School,State Of North Carolina,I,Mathematics Grades 3 through 8,1.0,8,8
2015,60S000,Charter and Non-District Affiliated Schools,Bradford Preparatory School,State Of North Carolina,I,Reading Grades 3 through 8,1.0,8,8
2015,60S000,Charter and Non-District Affiliated Schools,Bradford Preparatory School,State Of North Carolina,I,Science Grades 5 and 8,1.0,4,4
2015,60S000,Charter and Non-District Affiliated Schools,Bradford Preparatory School,State Of North Carolina,I,Total Targets,1.0,21,21
2015,60U000,Charter and Non-District Affiliated Schools,Commonwealth High,State Of North Carolina,H,Current Year EOC,0.0,0,3
2015,60U000,Charter and Non-District Affiliated Schools,Commonwealth High,State Of North Carolina,H,Mathematics Grade 10,0.0,0,5
2015,60U000,Charter and Non-District Affiliated Schools,Commonwealth High,State Of North Carolina,H,Reading Grade 10,0.0,0,3
2015,60U000,Charter and Non-District Affiliated Schools,Commonwealth High,State Of North Carolina,H,The ACT,0.0,0,1
2015,60U000,Charter and Non-District Affiliated Schools,Commonwealth High,State Of North Carolina,H,Total Targets,0.0,0,12
2015,60V000,Charter and Non-District Affiliated Schools,Charlotte Learning Academy,State Of North Carolina,T,Current Year EOC,1.0,3,3
2015,60V000,Charter and Non-District Affiliated Schools,Charlotte Learning Academy,State Of North Carolina,T,Mathematics Grades 3 through 8,0.5,3,6
2015,60V000,Charter and Non-District Affiliated Schools,Charlotte Learning Academy,State Of North Carolina,T,Reading Grades 3 through 8,0.5,3,6
2015,60V000,Charter and Non-District Affiliated Schools,Charlotte Learning Academy,State Of North Carolina,T,Science Grades 5 and 8,1.0,2,2
2015,60V000,Charter and Non-District Affiliated Schools,Charlotte Learning Academy,State Of North Carolina,T,Total Targets,0.667,12,18
2015,60Y000,Charter and Non-District Affiliated Schools,Pioneer Springs Community School,State Of North Carolina,E,Mathematics Grades 3 through 8,0.5,2,4
2015,60Y000,Charter and Non-District Affiliated Schools,Pioneer Springs Community School,State Of North Carolina,E,Reading Grades 3 through 8,1.0,4,4
2015,60Y000,Charter and Non-District Affiliated Schools,Pioneer Springs Community School,State Of North Carolina,E,Total Targets,0.778,7,9
2015,610302,Mitchell County Schools,Bowman Middle,State Of North Carolina,M,Mathematics Grades 3 through 8,0.7,7,10
2015,610302,Mitchell County Schools,Bowman Middle,State Of North Carolina,M,Reading Grades 3 through 8,0.9,9,10
2015,610302,Mitchell County Schools,Bowman Middle,State Of North Carolina,M,Science Grades 5 and 8,0.667,4,6
2015,610302,Mitchell County Schools,Bowman Middle,State Of North Carolina,M,Total Targets,0.778,21,27
2015,610310,Mitchell County Schools,Deyton Elementary,State Of North Carolina,E,Mathematics Grades 3 through 8,0.833,10,12
2015,610310,Mitchell County Schools,Deyton Elementary,State Of North Carolina,E,Reading Grades 3 through 8,0.583,7,12
2015,610310,Mitchell County Schools,Deyton Elementary,State Of North Carolina,E,Science Grades 5 and 8,0.5,3,6
2015,610310,Mitchell County Schools,Deyton Elementary,State Of North Carolina,E,Total Targets,0.677,21,31
